date,1a. open (EUR),2a. high (EUR),3a. low (EUR),4a. close (EUR),5. volume
2023-05-21 19:00:00,24902.93,24952.39,24894.0,24939.78,15.01663
2023-05-21 20:00:00,24939.78,24960.75,24861.12,24871.05,30.23153
2023-05-21 21:00:00,24871.04,24876.66,24701.45,24787.43,70.73693
2023-05-21 22:00:00,24785.01,24831.24,24768.99,24776.04,26.31946
2023-05-21 23:00:00,24776.39,24824.78,24753.18,24772.0,17.98581
2023-05-22 00:00:00,24772.0,24806.38,24599.02,24688.73,43.65861
2023-05-22 01:00:00,24683.35,24719.87,24600.85,24617.0,51.47677
2023-05-22 02:00:00,24618.67,24707.51,24581.05,24692.32,27.36417
2023-05-22 03:00:00,24694.56,24724.75,24678.05,24693.99,16.25863
2023-05-22 04:00:00,24692.46,24769.61,24690.74,24736.01,20.77802
2023-05-22 05:00:00,24735.38,24845.81,24735.38,24809.99,28.03931
2023-05-22 06:00:00,24808.56,24949.98,24801.04,24871.73,39.56656
2023-05-22 07:00:00,24877.23,24941.09,24855.13,24898.45,39.22787
2023-05-22 08:00:00,24898.48,24953.7,24877.55,24878.99,41.15783
2023-05-22 09:00:00,24879.0,24919.0,24847.53,24880.38,44.01343
2023-05-22 10:00:00,24880.39,24898.86,24801.31,24841.97,42.17923
2023-05-22 11:00:00,24841.97,24847.79,24790.09,24818.23,46.20524
2023-05-22 12:00:00,24816.93,24849.31,24735.1,24740.63,43.45716
2023-05-22 13:00:00,24740.62,25090.69,24712.95,25021.0,75.98442
2023-05-22 14:00:00,25021.99,25057.39,24796.48,25014.26,116.37609
2023-05-22 15:00:00,25014.32,25032.99,24882.16,24934.19,58.66669
2023-05-22 16:00:00,24930.99,24964.49,24864.65,24900.12,33.75451
2023-05-22 17:00:00,24900.38,24930.44,24827.82,24882.05,53.30874
2023-05-22 18:00:00,24880.01,24952.69,24866.75,24903.57,36.07077
2023-05-22 19:00:00,24903.58,24913.0,24841.08,24884.29,33.57899
2023-05-22 20:00:00,24889.78,24949.0,24853.19,24916.55,18.24866
2023-05-22 21:00:00,24913.61,24970.0,24895.0,24920.34,21.14059
2023-05-22 22:00:00,24920.4,24931.7,24887.98,24891.96,15.13404
2023-05-22 23:00:00,24891.02,24902.18,24859.81,24880.91,11.89938
2023-05-23 00:00:00,24881.67,24947.51,24825.29,24849.65,24.59181
2023-05-23 01:00:00,24849.76,25110.77,24832.83,25010.02,66.66635
2023-05-23 02:00:00,25011.78,25170.0,25011.78,25133.95,28.03158
2023-05-23 03:00:00,25134.0,25400.0,25126.77,25354.61,92.97826
2023-05-23 04:00:00,25356.66,25411.86,25322.0,25356.98,59.77213
2023-05-23 05:00:00,25357.54,25453.37,25344.11,25364.01,60.02344
2023-05-23 06:00:00,25368.21,25397.36,25244.11,25251.87,53.84586
2023-05-23 07:00:00,25251.87,25323.57,25212.96,25290.56,64.72263
2023-05-23 08:00:00,25294.49,25332.0,25263.45,25331.71,50.29133
2023-05-23 09:00:00,25329.47,25349.97,25308.01,25321.9,54.02014
2023-05-23 10:00:00,25322.7,25374.45,25304.37,25364.36,40.17277
2023-05-23 11:00:00,25366.58,25385.26,25327.22,25376.94,39.59351
2023-05-23 12:00:00,25376.95,25428.26,25304.51,25369.61,63.96256
2023-05-23 13:00:00,25372.16,25387.06,25243.42,25306.74,77.64873
2023-05-23 14:00:00,25306.95,25392.34,25302.01,25378.14,46.5386
2023-05-23 15:00:00,25377.81,25410.74,25350.66,25376.48,31.70122
2023-05-23 16:00:00,25376.51,25392.39,25280.57,25305.09,52.97341
2023-05-23 17:00:00,25304.49,25342.68,25232.31,25249.0,38.69013
2023-05-23 18:00:00,25249.56,25268.37,25175.11,25190.62,42.75657
2023-05-23 19:00:00,25190.62,25296.49,25161.92,25265.0,33.97792
2023-05-23 20:00:00,25265.01,25319.3,25231.87,25292.48,28.46441
2023-05-23 21:00:00,25292.48,25308.06,25238.83,25258.14,23.59761
2023-05-23 22:00:00,25258.15,25282.39,25239.7,25255.08,12.72279
2023-05-23 23:00:00,25254.03,25305.0,25250.11,25281.39,11.05253
2023-05-24 00:00:00,25281.39,25285.6,25194.3,25219.01,15.47574
2023-05-24 01:00:00,25219.77,25251.58,25199.37,25210.03,18.35076
2023-05-24 02:00:00,25200.47,25238.28,25190.01,25229.0,6.54313
2023-05-24 03:00:00,25231.0,25233.42,24762.35,24882.12,98.73191
2023-05-24 04:00:00,24880.0,24912.12,24813.46,24896.99,42.00739
2023-05-24 05:00:00,24894.35,24916.42,24817.67,24860.0,45.61466
2023-05-24 06:00:00,24861.0,24861.0,24727.77,24827.28,45.88052
2023-05-24 07:00:00,24827.83,24875.37,24765.11,24791.77,64.95879
2023-05-24 08:00:00,24791.76,24869.0,24785.01,24868.03,52.69653
2023-05-24 09:00:00,24870.0,24944.62,24858.0,24869.0,66.03229
2023-05-24 10:00:00,24869.0,24911.81,24862.04,24884.79,41.39493
2023-05-24 11:00:00,24884.8,24900.0,24821.99,24864.16,36.62893
2023-05-24 12:00:00,24864.17,24864.17,24770.01,24802.87,56.49604
2023-05-24 13:00:00,24803.6,24816.38,24450.0,24619.0,174.91457
2023-05-24 14:00:00,24620.29,24620.29,24351.0,24479.0,164.07405
2023-05-24 15:00:00,24479.01,24571.04,24311.73,24531.25,156.00373
2023-05-24 16:00:00,24531.41,24543.73,24397.0,24463.93,47.5716
2023-05-24 17:00:00,24463.94,24566.0,24396.0,24502.92,76.24035
2023-05-24 18:00:00,24504.17,24548.21,24442.71,24468.09,45.29487
2023-05-24 19:00:00,24466.29,24616.02,24450.92,24489.53,62.26373
